Date,Ticker,Action,Price
2017-10-30,TSLA,Buy,320.0799865722656
2017-10-30,SAVA,Buy,3.470000028610229
2017-10-31,ROKU,Sell,20.3799991607666
2017-10-31,TSLA,Buy,331.5299987792969
2017-10-31,AVGR,Buy,128.0
2017-10-31,SAVA,Sell,3.5299999713897705
2017-11-01,SAVA,Sell,3.4200000762939453
2017-11-01,ROKU,Sell,19.799999237060547
2017-11-01,TSLA,Sell,321.0799865722656
2017-11-01,AVGR,Sell,130.8000030517578
2017-11-02,TSLA,Buy,299.260009765625
2017-11-02,SAVA,Buy,3.440000057220459
2017-11-02,ROKU,Buy,19.75
2017-11-02,AVGR,Sell,130.0
2017-11-03,ROKU,Sell,19.549999237060547
2017-11-03,AVGR,Sell,128.0
2017-11-03,TSLA,Sell,306.0899963378906
2017-11-03,SAVA,Buy,3.470000028610229
2017-11-06,ROKU,Sell,19.34000015258789
2017-11-06,AVGR,Sell,121.1999969482422
2017-11-06,SAVA,Sell,3.650000095367432
2017-11-06,TSLA,Sell,302.7799987792969
2017-11-07,AVGR,Sell,124.0
2017-11-07,ROKU,Buy,19.1299991607666
2017-11-07,TSLA,Buy,306.04998779296875
2017-11-07,SAVA,Buy,3.619999885559082
2017-11-08,TSLA,Buy,304.3900146484375
2017-11-08,ROKU,Buy,18.84000015258789
2017-11-08,AVGR,Buy,121.5999984741211
2017-11-08,SAVA,Sell,3.5199999809265137
2017-11-09,SAVA,Sell,3.559999942779541
2017-11-09,TSLA,Sell,302.989990234375
2017-11-09,AVGR,Sell,122.0
2017-11-09,ROKU,Sell,29.190000534057617
2017-11-10,TSLA,Buy,302.989990234375
2017-11-10,AVGR,Buy,119.1999969482422
2017-11-10,ROKU,Buy,33.25
2017-11-10,SAVA,Sell,3.7899999618530273
2017-11-13,SAVA,Sell,3.7799999713897705
2017-11-13,TSLA,Sell,315.3999938964844
2017-11-13,ROKU,Sell,42.709999084472656
2017-11-13,AVGR,Sell,106.0
2017-11-14,TSLA,Buy,308.70001220703125
2017-11-14,AVGR,Buy,100.4000015258789
2017-11-14,ROKU,Buy,36.95000076293945
2017-11-14,SAVA,Sell,3.829999923706055
2017-11-15,SAVA,Sell,3.920000076293945
2017-11-15,AVGR,Sell,91.1999969482422
2017-11-15,ROKU,Sell,39.31999969482422
2017-11-15,TSLA,Sell,311.29998779296875
2017-11-16,TSLA,Buy,312.5
2017-11-16,SAVA,Buy,3.890000104904175
2017-11-16,ROKU,Buy,39.790000915527344
2017-11-16,AVGR,Buy,93.5999984741211
2017-11-17,TSLA,Buy,315.04998779296875
2017-11-17,SAVA,Sell,3.9700000286102295
2017-11-17,AVGR,Sell,96.0
2017-11-17,ROKU,Sell,38.59000015258789
2017-11-20,AVGR,Sell,92.4000015258789
2017-11-20,TSLA,Sell,308.739990234375
2017-11-20,SAVA,Sell,3.869999885559082
2017-11-20,ROKU,Sell,39.02000045776367
2017-11-21,ROKU,Sell,37.2599983215332
2017-11-21,AVGR,Sell,92.4000015258789
2017-11-21,TSLA,Sell,317.8099975585937
2017-11-21,SAVA,Sell,3.849999904632568
2017-11-22,SAVA,Sell,3.900000095367432
2017-11-22,TSLA,Buy,312.6000061035156
2017-11-22,AVGR,Buy,92.0
2017-11-22,ROKU,Sell,40.59999847412109
2017-11-24,ROKU,Sell,39.470001220703125
2017-11-24,AVGR,Buy,93.5999984741211
2017-11-24,TSLA,Sell,315.54998779296875
2017-11-24,SAVA,Sell,3.9600000381469727
2017-11-27,ROKU,Buy,46.52000045776367
2017-11-27,SAVA,Sell,3.920000076293945
2017-11-27,AVGR,Sell,91.1999969482422
2017-11-27,TSLA,Sell,316.8099975585937
2017-11-28,AVGR,Sell,96.4000015258789
2017-11-28,TSLA,Buy,317.54998779296875
2017-11-28,SAVA,Buy,3.859999895095825
2017-11-28,ROKU,Buy,46.43000030517578
2017-11-29,SAVA,Sell,3.990000009536743
2017-11-29,AVGR,Sell,104.0
2017-11-29,ROKU,Sell,44.869998931884766
2017-11-29,TSLA,Sell,307.5400085449219
2017-11-30,AVGR,Sell,96.0
2017-11-30,ROKU,Buy,43.900001525878906
2017-11-30,TSLA,Buy,308.8500061035156
2017-11-30,SAVA,Buy,4.019999980926514
2017-12-01,SAVA,Sell,4.059999942779541
2017-12-01,AVGR,Sell,96.8000030517578
2017-12-01,ROKU,Sell,43.54999923706055
2017-12-01,TSLA,Sell,306.5299987792969
2017-12-04,ROKU,Sell,41.72999954223633
2017-12-04,SAVA,Sell,4.099999904632568
2017-12-04,TSLA,Buy,305.20001220703125
2017-12-04,AVGR,Buy,92.8000030517578
2017-12-05,AVGR,Sell,92.4000015258789
2017-12-05,SAVA,Buy,4.190000057220459
2017-12-05,TSLA,Buy,303.70001220703125
2017-12-05,ROKU,Sell,39.45000076293945
2017-12-06,AVGR,Sell,88.0
2017-12-06,ROKU,Sell,44.2599983215332
2017-12-06,TSLA,Buy,313.260009765625
2017-12-06,SAVA,Sell,4.099999904632568
2017-12-07,AVGR,Sell,107.1999969482422
2017-12-07,ROKU,Sell,42.52000045776367
2017-12-07,TSLA,Buy,311.239990234375
2017-12-07,SAVA,Sell,4.050000190734863
2017-12-08,ROKU,Sell,44.790000915527344
2017-12-08,TSLA,Buy,315.1300048828125
2017-12-08,AVGR,Buy,97.1999969482422
2017-12-08,SAVA,Sell,4.239999771118164
2017-12-11,SAVA,Sell,4.170000076293945
2017-12-11,TSLA,Buy,328.9100036621094
2017-12-11,ROKU,Sell,47.97999954223633
2017-12-11,AVGR,Sell,96.0
2017-12-12,SAVA,Sell,4.210000038146973
2017-12-12,TSLA,Buy,341.0299987792969
2017-12-12,AVGR,Sell,90.4000015258789
2017-12-12,ROKU,Sell,46.95000076293945
2017-12-13,ROKU,Sell,45.459999084472656
2017-12-13,AVGR,Buy,90.4000015258789
2017-12-13,SAVA,Sell,4.25
2017-12-13,TSLA,Sell,339.0299987792969
2017-12-14,ROKU,Sell,46.150001525878906
2017-12-14,AVGR,Sell,92.4000015258789
2017-12-14,SAVA,Sell,4.199999809265137
2017-12-14,TSLA,Buy,337.8900146484375
2017-12-15,ROKU,Sell,52.310001373291016
2017-12-15,TSLA,Buy,343.45001220703125
2017-12-15,AVGR,Buy,92.4000015258789
2017-12-15,SAVA,Buy,4.190000057220459
2017-12-18,AVGR,Sell,88.4000015258789
2017-12-18,SAVA,Sell,4.199999809265137
2017-12-18,TSLA,Sell,338.8699951171875
2017-12-18,ROKU,Sell,56.09999847412109
2017-12-19,TSLA,Buy,331.1000061035156
2017-12-19,ROKU,Buy,56.58000183105469
2017-12-19,AVGR,Buy,84.80000305175781
2017-12-19,SAVA,Sell,4.210000038146973
2017-12-20,AVGR,Sell,87.5999984741211
2017-12-20,TSLA,Sell,328.9800109863281
2017-12-20,ROKU,Sell,52.88999938964844
2017-12-20,SAVA,Sell,4.110000133514404
2017-12-21,ROKU,Sell,53.84999847412109
2017-12-21,SAVA,Sell,4.25
2017-12-21,AVGR,Sell,86.80000305175781
2017-12-21,TSLA,Sell,331.6600036621094
2017-12-22,AVGR,Sell,86.0
2017-12-22,SAVA,Sell,4.230000019073486
2017-12-22,ROKU,Buy,51.619998931884766
2017-12-22,TSLA,Buy,325.20001220703125
2017-12-26,AVGR,Sell,82.0
2017-12-26,ROKU,Sell,54.869998931884766
2017-12-26,TSLA,Buy,317.2900085449219
2017-12-26,SAVA,Buy,4.230000019073486
2017-12-27,AVGR,Buy,79.19999694824219
2017-12-27,SAVA,Sell,4.260000228881836
2017-12-27,ROKU,Sell,54.7599983215332
2017-12-27,TSLA,Sell,311.6400146484375
2017-12-28,TSLA,Buy,315.3599853515625
2017-12-28,AVGR,Buy,71.19999694824219
2017-12-28,ROKU,Buy,53.18999862670898
2017-12-28,SAVA,Buy,4.159999847412109
2017-12-29,TSLA,Buy,311.3500061035156
2017-12-29,SAVA,Sell,4.0
2017-12-29,ROKU,Sell,51.77999877929688
2017-12-29,AVGR,Sell,72.80000305175781
2018-01-02,SAVA,Sell,4.090000152587891
2018-01-02,TSLA,Sell,320.5299987792969
2018-01-02,AVGR,Sell,74.0
2018-01-02,ROKU,Sell,52.06999969482422
2018-01-03,TSLA,Buy,317.25
2018-01-03,AVGR,Buy,75.19999694824219
2018-01-03,SAVA,Sell,4.110000133514404
2018-01-03,ROKU,Sell,55.43999862670898
2018-01-04,ROKU,Sell,51.2400016784668
2018-01-04,SAVA,Sell,4.360000133514404
2018-01-04,TSLA,Sell,314.6199951171875
2018-01-04,AVGR,Sell,79.5999984741211
2018-01-05,AVGR,Buy,80.0
2018-01-05,ROKU,Buy,46.27999877929688
2018-01-05,SAVA,Buy,4.340000152587891
2018-01-05,TSLA,Sell,316.5799865722656
2018-01-08,TSLA,Buy,336.4100036621094
2018-01-08,SAVA,Buy,4.449999809265137
2018-01-08,ROKU,Buy,47.470001220703125
2018-01-08,AVGR,Buy,86.0
2018-01-09,ROKU,Sell,44.72999954223633
2018-01-09,TSLA,Sell,333.69000244140625
2018-01-09,SAVA,Sell,9.039999961853027
2018-01-09,AVGR,Sell,83.5999984741211
2018-01-10,SAVA,Sell,9.220000267028809
2018-01-10,ROKU,Sell,44.709999084472656
2018-01-10,TSLA,Sell,334.79998779296875
2018-01-10,AVGR,Sell,81.19999694824219
2018-01-11,TSLA,Buy,337.95001220703125
2018-01-11,AVGR,Buy,82.0
2018-01-11,SAVA,Buy,8.510000228881836
2018-01-11,ROKU,Sell,43.869998931884766
2018-01-12,AVGR,Sell,78.0
2018-01-12,TSLA,Sell,336.2200012207031
2018-01-12,ROKU,Sell,43.380001068115234
2018-01-12,SAVA,Sell,7.800000190734863
2018-01-16,SAVA,Sell,7.019999980926514
2018-01-16,ROKU,Sell,39.18999862670898
2018-01-16,AVGR,Sell,78.0
2018-01-16,TSLA,Sell,340.0599975585937
2018-01-17,SAVA,Sell,7.909999847412109
2018-01-17,ROKU,Buy,41.540000915527344
2018-01-17,TSLA,Buy,347.1600036621094
2018-01-17,AVGR,Buy,80.0
2018-01-18,SAVA,Sell,7.789999961853027
2018-01-18,ROKU,Sell,40.7599983215332
2018-01-18,AVGR,Buy,82.4000015258789
2018-01-18,TSLA,Sell,344.57000732421875
2018-01-19,SAVA,Sell,7.789999961853027
2018-01-19,TSLA,Buy,350.0199890136719
2018-01-19,ROKU,Buy,40.220001220703125
2018-01-19,AVGR,Buy,82.0
2018-01-22,TSLA,Buy,351.5599975585937
2018-01-22,SAVA,Buy,7.889999866485596
2018-01-22,AVGR,Sell,80.4000015258789
2018-01-22,ROKU,Sell,43.619998931884766
2018-01-23,TSLA,Buy,352.7900085449219
2018-01-23,SAVA,Sell,7.880000114440918
2018-01-23,ROKU,Sell,42.619998931884766
2018-01-23,AVGR,Sell,78.0
2018-01-24,SAVA,Sell,7.670000076293945
2018-01-24,TSLA,Sell,345.8900146484375
2018-01-24,ROKU,Sell,42.25
2018-01-24,AVGR,Sell,79.5999984741211
2018-01-25,TSLA,Buy,337.6400146484375
2018-01-25,SAVA,Buy,7.449999809265137
2018-01-25,ROKU,Sell,44.09999847412109
2018-01-25,AVGR,Sell,74.4000015258789
2018-01-26,SAVA,Sell,7.289999961853027
2018-01-26,ROKU,Sell,42.90999984741211
2018-01-26,AVGR,Sell,78.4000015258789
2018-01-26,TSLA,Sell,342.8500061035156
2018-01-29,ROKU,Sell,42.36000061035156
2018-01-29,TSLA,Buy,349.5299987792969
2018-01-29,AVGR,Buy,74.0
2018-01-29,SAVA,Buy,7.079999923706055
2018-01-30,TSLA,Buy,345.82000732421875
2018-01-30,SAVA,Buy,7.179999828338623
2018-01-30,ROKU,Sell,41.52000045776367
2018-01-30,AVGR,Sell,72.80000305175781
2018-01-31,TSLA,Buy,354.3099975585937
2018-01-31,ROKU,Sell,40.619998931884766
2018-01-31,AVGR,Sell,65.0
2018-01-31,SAVA,Sell,7.010000228881836
2018-02-01,AVGR,Buy,62.70000076293945
2018-02-01,TSLA,Sell,349.25
2018-02-01,SAVA,Sell,6.510000228881836
2018-02-01,ROKU,Sell,39.91999816894531
2018-02-02,TSLA,Buy,343.75
2018-02-02,ROKU,Buy,40.459999084472656
2018-02-02,SAVA,Sell,6.300000190734863
2018-02-02,AVGR,Sell,62.29999923706055
2018-02-05,TSLA,Buy,333.1300048828125
2018-02-05,AVGR,Sell,53.0
2018-02-05,ROKU,Sell,40.16999816894531
2018-02-05,SAVA,Sell,5.909999847412109
2018-02-06,ROKU,Sell,41.900001525878906
2018-02-06,AVGR,Sell,46.54999923706055
2018-02-06,SAVA,Sell,5.949999809265137
2018-02-06,TSLA,Sell,333.9700012207031
2018-02-07,AVGR,Sell,42.70000076293945
2018-02-07,TSLA,Buy,345.0
2018-02-07,ROKU,Buy,45.68999862670898
2018-02-07,SAVA,Buy,6.440000057220459
2018-02-08,TSLA,Buy,315.2300109863281
2018-02-08,SAVA,Buy,6.239999771118164
2018-02-08,ROKU,Sell,43.70000076293945
2018-02-08,AVGR,Sell,39.09999847412109
2018-02-09,TSLA,Buy,310.4200134277344
2018-02-09,ROKU,Sell,42.459999084472656
2018-02-09,SAVA,Sell,6.179999828338623
2018-02-09,AVGR,Sell,45.0
2018-02-12,ROKU,Sell,43.22999954223633
2018-02-12,TSLA,Sell,315.7300109863281
2018-02-12,SAVA,Sell,5.949999809265137
2018-02-12,AVGR,Sell,34.29999923706055
2018-02-13,ROKU,Sell,43.02000045776367
2018-02-13,AVGR,Sell,26.799999237060547
2018-02-13,TSLA,Sell,323.6600036621094
2018-02-13,SAVA,Sell,6.190000057220459
2018-02-14,TSLA,Buy,322.3099975585937
2018-02-14,SAVA,Buy,6.389999866485596
2018-02-14,AVGR,Buy,15.699999809265137
2018-02-14,ROKU,Sell,44.84999847412109
2018-02-15,SAVA,Sell,6.349999904632568
2018-02-15,TSLA,Sell,334.07000732421875
2018-02-15,AVGR,Sell,15.0
2018-02-15,ROKU,Sell,45.63999938964844
2018-02-16,TSLA,Buy,335.489990234375
2018-02-16,SAVA,Buy,6.28000020980835
2018-02-16,AVGR,Sell,13.300000190734863
2018-02-16,ROKU,Sell,48.130001068115234
2018-02-20,SAVA,Sell,6.25
2018-02-20,AVGR,Sell,15.0
2018-02-20,TSLA,Sell,334.7699890136719
2018-02-20,ROKU,Sell,51.18000030517578
2018-02-21,AVGR,Sell,14.970000267028809
2018-02-21,TSLA,Buy,333.29998779296875
2018-02-21,SAVA,Buy,6.130000114440918
2018-02-21,ROKU,Sell,51.09999847412109
2018-02-22,ROKU,Buy,42.04999923706055
2018-02-22,AVGR,Buy,14.100000381469728
2018-02-22,TSLA,Sell,346.1700134277344
2018-02-22,SAVA,Sell,6.119999885559082
2018-02-23,AVGR,Sell,13.0
2018-02-23,TSLA,Buy,352.04998779296875
2018-02-23,SAVA,Buy,6.159999847412109
2018-02-23,ROKU,Sell,41.52000045776367
2018-02-26,AVGR,Sell,13.699999809265137
2018-02-26,ROKU,Buy,40.43999862670898
2018-02-26,SAVA,Sell,6.230000019073486
2018-02-26,TSLA,Sell,357.4200134277344
2018-02-27,ROKU,Sell,40.90999984741211
2018-02-27,SAVA,Sell,6.130000114440918
2018-02-27,TSLA,Buy,350.989990234375
2018-02-27,AVGR,Buy,12.5
2018-02-28,TSLA,Buy,343.0599975585937
2018-02-28,ROKU,Buy,40.77000045776367
2018-02-28,SAVA,Buy,6.5
2018-02-28,AVGR,Sell,11.100000381469728
2018-03-01,TSLA,Buy,330.92999267578125
2018-03-01,AVGR,Sell,10.899999618530272
2018-03-01,ROKU,Sell,38.720001220703125
2018-03-01,SAVA,Sell,6.78000020980835
2018-03-02,ROKU,Sell,37.56999969482422
2018-03-02,TSLA,Sell,335.1199951171875
2018-03-02,AVGR,Sell,12.899999618530272
2018-03-02,SAVA,Sell,7.440000057220459
2018-03-05,AVGR,Sell,13.199999809265137
2018-03-05,SAVA,Sell,7.179999828338623
2018-03-05,TSLA,Sell,333.3500061035156
2018-03-05,ROKU,Sell,39.0
2018-03-06,AVGR,Sell,13.100000381469728
2018-03-06,TSLA,Buy,328.20001220703125
2018-03-06,ROKU,Buy,38.58000183105469
2018-03-06,SAVA,Sell,6.860000133514404
2018-03-07,AVGR,Sell,13.0
2018-03-07,TSLA,Buy,332.29998779296875
2018-03-07,ROKU,Sell,38.88999938964844
2018-03-07,SAVA,Sell,7.019999980926514
2018-03-08,TSLA,Buy,329.1000061035156
2018-03-08,SAVA,Buy,7.159999847412109
2018-03-08,ROKU,Sell,38.68999862670898
2018-03-08,AVGR,Sell,13.399999618530272
2018-03-09,AVGR,Sell,13.0
2018-03-09,SAVA,Sell,7.760000228881836
2018-03-09,ROKU,Sell,38.5
2018-03-09,TSLA,Sell,327.1700134277344
2018-03-12,TSLA,Buy,345.510009765625
2018-03-12,ROKU,Buy,37.869998931884766
2018-03-12,SAVA,Buy,7.409999847412109
2018-03-12,AVGR,Buy,12.899999618530272
2018-03-13,SAVA,Sell,7.289999961853027
2018-03-13,TSLA,Sell,341.8399963378906
2018-03-13,ROKU,Sell,37.369998931884766
2018-03-13,AVGR,Sell,12.800000190734863
2018-03-14,SAVA,Sell,7.230000019073486
2018-03-14,TSLA,Buy,326.6300048828125
2018-03-14,ROKU,Sell,36.93000030517578
2018-03-14,AVGR,Sell,11.699999809265137
2018-03-15,TSLA,Buy,325.6000061035156
2018-03-15,ROKU,Buy,36.27000045776367
2018-03-15,AVGR,Sell,11.199999809265137
2018-03-15,SAVA,Sell,6.949999809265137
2018-03-16,TSLA,Buy,321.3500061035156
2018-03-16,SAVA,Sell,7.150000095367432
2018-03-16,ROKU,Sell,35.86000061035156
2018-03-16,AVGR,Sell,11.899999618530272
2018-03-19,AVGR,Sell,13.899999618530272
2018-03-19,TSLA,Sell,313.5599975585937
2018-03-19,SAVA,Sell,6.989999771118164
2018-03-19,ROKU,Sell,33.849998474121094
2018-03-20,TSLA,Buy,310.54998779296875
2018-03-20,ROKU,Buy,34.72999954223633
2018-03-20,SAVA,Sell,6.940000057220459
2018-03-20,AVGR,Sell,11.399999618530272
2018-03-21,SAVA,Sell,6.949999809265137
2018-03-21,AVGR,Sell,12.600000381469728
2018-03-21,TSLA,Sell,316.5299987792969
2018-03-21,ROKU,Sell,34.25
2018-03-22,AVGR,Sell,12.5
2018-03-22,TSLA,Buy,309.1000061035156
2018-03-22,ROKU,Buy,33.5099983215332
2018-03-22,SAVA,Sell,6.920000076293945
2018-03-23,AVGR,Sell,12.0
2018-03-23,SAVA,Sell,6.659999847412109
2018-03-23,ROKU,Sell,32.060001373291016
2018-03-23,TSLA,Sell,301.5400085449219
2018-03-26,TSLA,Buy,304.17999267578125
2018-03-26,SAVA,Buy,6.800000190734863
2018-03-26,AVGR,Buy,12.100000381469728
2018-03-26,ROKU,Buy,34.59000015258789
2018-03-27,SAVA,Sell,6.519999980926514
2018-03-27,ROKU,Sell,33.0
2018-03-27,TSLA,Sell,279.17999267578125
2018-03-27,AVGR,Sell,11.800000190734863
2018-03-28,AVGR,Sell,11.600000381469728
2018-03-28,SAVA,Sell,6.519999980926514
2018-03-28,TSLA,Buy,257.7799987792969
2018-03-28,ROKU,Sell,31.299999237060547
2018-03-29,AVGR,Sell,13.300000190734863
2018-03-29,ROKU,Sell,31.100000381469727
2018-03-29,SAVA,Sell,7.090000152587891
2018-03-29,TSLA,Sell,266.1300048828125
2018-04-02,SAVA,Sell,6.940000057220459
2018-04-02,ROKU,Sell,30.32999992370605
2018-04-02,AVGR,Sell,12.199999809265137
2018-04-02,TSLA,Buy,252.47999572753903
2018-04-03,ROKU,Sell,30.290000915527344
2018-04-03,AVGR,Buy,12.100000381469728
2018-04-03,SAVA,Sell,6.900000095367432
2018-04-03,TSLA,Buy,267.5299987792969
2018-04-04,AVGR,Sell,12.0
2018-04-04,SAVA,Sell,7.170000076293945
2018-04-04,ROKU,Sell,32.27000045776367
2018-04-04,TSLA,Buy,286.94000244140625
2018-04-05,ROKU,Sell,31.76000022888184
2018-04-05,AVGR,Sell,11.800000190734863
2018-04-05,SAVA,Buy,7.460000038146973
2018-04-05,TSLA,Buy,305.7200012207031
2018-04-06,SAVA,Sell,7.380000114440918
2018-04-06,ROKU,Sell,31.36000061035156
2018-04-06,TSLA,Buy,299.29998779296875
2018-04-06,AVGR,Buy,11.699999809265137
2018-04-09,AVGR,Sell,11.800000190734863
2018-04-09,TSLA,Buy,289.6600036621094
2018-04-09,SAVA,Buy,7.289999961853027
2018-04-09,ROKU,Sell,32.61000061035156
2018-04-10,ROKU,Sell,32.27000045776367
2018-04-10,SAVA,Sell,7.409999847412109
2018-04-10,AVGR,Sell,12.899999618530272
2018-04-10,TSLA,Sell,304.70001220703125
2018-04-11,AVGR,Sell,12.5
2018-04-11,ROKU,Sell,32.0099983215332
2018-04-11,TSLA,Buy,300.92999267578125
2018-04-11,SAVA,Buy,8.039999961853027
2018-04-12,AVGR,Sell,12.5
2018-04-12,TSLA,Buy,294.0799865722656
2018-04-12,SAVA,Buy,8.220000267028809
2018-04-12,ROKU,Sell,33.689998626708984
2018-04-13,SAVA,Sell,8.510000228881836
2018-04-13,AVGR,Sell,12.5
2018-04-13,ROKU,Sell,32.689998626708984
2018-04-13,TSLA,Sell,300.3399963378906
2018-04-16,AVGR,Sell,13.100000381469728
2018-04-16,ROKU,Buy,33.02000045776367
2018-04-16,SAVA,Buy,8.15999984741211
2018-04-16,TSLA,Buy,291.2099914550781
2018-04-17,ROKU,Sell,35.97999954223633
2018-04-17,SAVA,Sell,7.989999771118164
2018-04-17,TSLA,Buy,287.69000244140625
2018-04-17,AVGR,Buy,12.699999809265137
2018-04-18,SAVA,Sell,7.699999809265137
2018-04-18,ROKU,Sell,31.71999931335449
2018-04-18,AVGR,Sell,12.800000190734863
2018-04-18,TSLA,Sell,293.3500061035156
2018-04-19,SAVA,Sell,7.849999904632568
2018-04-19,TSLA,Buy,300.0799865722656
2018-04-19,ROKU,Buy,32.70000076293945
2018-04-19,AVGR,Buy,13.199999809265137
2018-04-20,ROKU,Sell,32.56999969482422
2018-04-20,SAVA,Sell,7.829999923706055
2018-04-20,TSLA,Sell,290.239990234375
2018-04-20,AVGR,Sell,12.600000381469728
2018-04-23,ROKU,Sell,32.27000045776367
2018-04-23,TSLA,Buy,283.3699951171875
2018-04-23,AVGR,Buy,12.100000381469728
2018-04-23,SAVA,Sell,7.78000020980835
2018-04-24,SAVA,Sell,7.699999809265137
2018-04-24,AVGR,Sell,11.800000190734863
2018-04-24,ROKU,Sell,32.400001525878906
2018-04-24,TSLA,Sell,283.4599914550781
2018-04-25,AVGR,Sell,12.0
2018-04-25,SAVA,Sell,7.849999904632568
2018-04-25,TSLA,Buy,280.69000244140625
2018-04-25,ROKU,Buy,31.8799991607666
2018-04-26,ROKU,Sell,32.90999984741211
2018-04-26,SAVA,Buy,7.929999828338623
2018-04-26,TSLA,Buy,285.4800109863281
2018-04-26,AVGR,Sell,12.0
2018-04-27,SAVA,Sell,8.029999732971191
2018-04-27,ROKU,Sell,32.70000076293945
2018-04-27,DOCU,Buy,39.72999954223633
2018-04-27,AVGR,Sell,11.949999809265137
2018-04-27,TSLA,Sell,294.0799865722656
2018-04-30,ROKU,Buy,32.540000915527344
2018-04-30,DOCU,Buy,38.630001068115234
2018-04-30,SAVA,Buy,8.050000190734863
2018-04-30,AVGR,Buy,11.649999618530272
2018-04-30,TSLA,Sell,293.8999938964844
2018-05-01,SAVA,Sell,8.380000114440918
2018-05-01,AVGR,Sell,14.600000381469728
2018-05-01,ROKU,Sell,32.970001220703125
2018-05-01,TSLA,Buy,299.9200134277344
2018-05-01,DOCU,Buy,39.45000076293945
2018-05-02,SAVA,Buy,8.420000076293945
2018-05-02,TSLA,Buy,301.1499938964844
2018-05-02,AVGR,Buy,14.0
2018-05-02,ROKU,Buy,33.36000061035156
2018-05-02,DOCU,Buy,39.31999969482422
2018-05-03,ROKU,Buy,31.020000457763672
2018-05-03,TSLA,Sell,284.45001220703125
2018-05-03,DOCU,Sell,41.959999084472656
2018-05-03,AVGR,Sell,12.5
2018-05-03,SAVA,Sell,8.399999618530273
2018-05-04,ROKU,Sell,31.549999237060547
2018-05-04,AVGR,Sell,12.5
2018-05-04,DOCU,Sell,41.09000015258789
2018-05-04,TSLA,Sell,294.0899963378906
2018-05-04,SAVA,Sell,8.279999732971191
2018-05-07,AVGR,Sell,13.5
2018-05-07,TSLA,Buy,302.7699890136719
2018-05-07,ROKU,Buy,33.16999816894531
2018-05-07,SAVA,Sell,8.390000343322754
2018-05-07,DOCU,Buy,41.310001373291016
2018-05-08,SAVA,Buy,8.109999656677246
2018-05-08,DOCU,Sell,43.220001220703125
2018-05-08,TSLA,Buy,301.9700012207031
2018-05-08,AVGR,Buy,12.649999618530272
2018-05-08,ROKU,Buy,33.119998931884766
2018-05-09,DOCU,Buy,44.09999847412109
2018-05-09,TSLA,Buy,306.8500061035156
2018-05-09,AVGR,Buy,12.600000381469728
2018-05-09,ROKU,Buy,36.08000183105469
2018-05-09,SAVA,Buy,8.239999771118164
2018-05-10,SAVA,Sell,9.06999969482422
2018-05-10,ROKU,Sell,35.459999084472656
2018-05-10,AVGR,Sell,12.5
2018-05-10,DOCU,Sell,44.0099983215332
2018-05-10,TSLA,Buy,305.0199890136719
2018-05-11,SAVA,Buy,9.109999656677246
2018-05-11,DOCU,Buy,44.369998931884766
2018-05-11,AVGR,Buy,12.399999618530272
2018-05-11,TSLA,Buy,301.0599975585937
2018-05-11,ROKU,Sell,35.13999938964844
2018-05-14,AVGR,Buy,12.5
